AAPL,MSFT,GOOGL,AMZN,NVDA,JPM,V,UNH,JNJ,PG,BAC,HD,DIS,MA,ADBE,NFLX,XOM,CSCO,INTC,CRM
0.006343764690503465,-6.292883306020724e-18,0.005641856599652363,1.348200251887962e-18,5.301493456532832e-18,4.6288036449234875e-18,-2.718622354689873e-18,-2.4706641202882496e-18,0.3537279137276187,0.43621499723630885,8.28612784171432e-18,0.046865243999052814,0.09664179654356372,-1.4834067332491938e-20,0.026520059855646788,1.4557121539372235e-17,0.023895246905412,-9.608235203612784e-20,0.004149120442241104,2.0196952796129183e-18
-1.0689207116339047e-18,-3.118540332561626e-18,-3.432830333567686e-19,2.098887665328559e-18,1.9433670201889357e-20,1.5093413883567199e-18,-3.008143965370626e-19,0.01967222356867437,0.32672311440275054,0.4505967899878458,1.124151127134099e-18,0.11489879807674092,0.060276847726390234,1.1609650317956693e-18,0.027832226237598165,1.2488982328282846e-18,-4.680230885466061e-18,-2.398104841472283e-18,-1.8516435143235352e-18,1.985668377751379e-18
-1.9552550368479482e-19,-1.3393367880104435e-18,-2.010387067332657e-19,3.1242850423951176e-18,2.769503449080019e-18,-3.984503085710162e-19,7.812532148105135e-19,0.017432751901482472,0.3497141612833963,0.4519960609162843,7.86017246141219e-19,0.11579895087446762,0.06505807502436918,1.1363032170099057e-18,3.2818792052755733e-18,3.475862886414605e-18,-4.2802999928696714e-18,-1.4070603998499704e-19,-1.4656488580592975e-18,5.12894762048237e-18
1.6307912670961942e-19,-1.0363746845056073e-18,-1.3458274554397857e-19,2.455416368227798e-18,2.111224553990099e-18,-5.209714423500788e-19,7.47150731569224e-19,0.024144278683650388,0.3637184454913374,0.4392428082327917,1.1677698580038384e-18,0.10840357178210515,0.06449089581011538,6.0304237994632245e-19,2.532248818500099e-18,4.184186374101366e-18,-4.02584648557038e-18,-1.7009997075324576e-19,-1.179132403992137e-18,4.287640700612562e-18
5.691601707223246e-19,-8.236080881569394e-19,-1.8106492283542881e-19,1.5673422049755165e-18,1.2457051719363312e-18,-3.573847943625146e-19,1.3205369672980983e-18,0.040780004577401836,0.376989319536514,0.41073412550847443,1.818050251334786e-18,0.11895398373268716,0.05254256664492227,-1.47076288733831e-19,2.0594416554889315e-18,6.853748521696375e-18,-4.206454106561945e-18,-1.3995739741857011e-18,-1.6697454908398872e-18,3.5813965678464515e-18
5.949425929192711e-19,-6.325486713075571e-19,2.1546112588637925e-19,5.1017939986568425e-19,-1.3549858101461248e-18,-7.977043804353649e-19,1.7258971699002466e-18,0.038272933222302984,0.40289533117397014,0.402553127724705,1.5536955713708403e-18,0.1159062786422355,0.04037232923678633,-7.798439185037394e-19,1.7234217857987461e-18,8.787245066497813e-18,-4.685552315870098e-18,-2.007567056264608e-18,-2.2046930435289694e-18,1.9775729188481903e-18
8.107054801820155e-19,2.1096488560003865e-19,1.0476481102672749e-19,2.783941686769996e-19,-1.4547727696944918e-18,2.3199498537391266e-19,2.5081508269054018e-18,0.034615981159363526,0.41468855691073336,0.3917805915738726,3.65722608904945e-18,0.1283991326084684,0.030515737747561927,5.942299887617923e-20,1.281330384754137e-18,9.121378206787409e-18,-4.5274196089264145e-18,-1.8476990323123793e-18,-1.8894894904901835e-18,2.2078251333036756e-18
1.0045452187969437e-18,-1.332505725181397e-19,-6.473231821931152e-19,1.3926552973929923e-18,1.3899302635999636e-18,2.7155200877547023e-19,2.0165164687401514e-18,0.03773155434174663,0.389446983883061,0.42523523236199057,3.187969842371815e-18,0.1171152348304654,0.03047099458273616,8.377039626283103e-19,2.4848431834417333e-18,8.346130413241762e-18,-4.402773960559229e-18,-9.644140177823486e-19,-1.474634658985741e-18,3.956607221800894e-18
0.030339927133596487,-1.1631331608431584e-18,-4.966526835879889e-18,-2.114420544710912e-18,9.747701986168577e-19,4.835334490062017e-18,4.712361423787636e-18,0.05946182279295542,0.3644224333699666,0.3853065817858464,1.1120627552489184e-17,0.11850259827996774,0.011186895710162185,2.5168037507793188e-18,2.1650297425617036e-18,8.39027979895394e-18,0.030779740927505378,9.937756523395553e-19,-6.03691438239804e-19,4.441719178519317e-18
0.022027978082799264,1.7338206333720653e-19,-6.455274030931289e-18,-5.534803381753553e-18,-2.804023689790814e-19,4.435426839179566e-18,5.057253309602158e-18,0.07816989043615089,0.3816386880069659,0.341571285647174,1.3029445157325723e-17,0.11421858809917589,0.02954888285773669,1.5518983722574796e-18,-1.844185169693824e-19,1.3835626028299362e-17,0.03282468686999742,-6.101773568218114e-19,-8.708465287683147e-19,1.6240878098542772e-18
0.020409946883018046,7.84781115884507e-18,0.007818043478826208,5.311781603952576e-18,-3.270337191473523e-18,4.745935875664961e-18,2.6323973325169586e-18,0.06759158613410779,0.38876306074440387,0.3149003280453269,1.0026108860485292e-17,0.1132620241141442,0.05020117054326462,1.7210624590586735e-18,1.5286430895275825e-19,2.951725916686017e-17,0.037053840056908295,-1.2173850087675855e-18,-1.831022784682852e-18,1.0959089243081898e-18
3.925472594342808e-18,6.421634022693749e-18,0.003070556453740562,6.888102614791633e-18,2.4519299201889385e-18,3.231963083198356e-18,9.153985420366556e-19,0.1298835481371878,0.3508701453823582,0.29901089317535884,6.877859910087228e-18,0.11988504450097456,0.031858440223322904,1.9260324528482436e-18,1.6515927748596462e-18,1.7230722812839707e-17,0.06542137212705705,1.787410182663305e-18,1.6864126336006338e-18,4.26867731115371e-18
1.5969678240921905e-19,7.42361596516609e-19,-1.7558417748828642e-18,1.0701834209913127e-18,-1.2870600193126995e-18,4.099462337501956e-18,1.130600253608898e-19,0.13476256692257046,0.3497838982296793,0.29047415568222784,7.216585211991942e-18,0.08494401899232693,0.09383522073249216,1.0050688455518406e-18,-8.263856127409012e-19,7.652381831049602e-18,0.04620013944070346,-6.468358621412686e-19,-6.35890975419727e-19,2.1143643262506166e-18
0.029688386003623394,2.4752235673622723e-18,-4.609375974870453e-19,-1.002673222753502e-21,-3.0999870606002784e-19,4.3198349826576516e-18,8.142255875957764e-19,0.11358892897748421,0.34189689264217327,0.21366393729667182,8.208765742425214e-18,0.07432462552990972,0.12515028660601973,1.0386292109944752e-18,-1.4359344287275384e-18,1.0797005605676009e-17,0.10168694294411768,-9.920130861893374e-19,1.334486647160695e-18,3.073270341232702e-18
0.04385412420774737,1.478011579093235e-18,-1.5493746399441709e-18,4.292104676897267e-19,0.0011455709738009796,-7.138075618261432e-19,-2.652154712711117e-18,0.11547966917193929,0.3369431435601571,0.17528637083930948,2.363404887624576e-18,0.0893917201039309,0.15213788457221591,-1.0586269713425097e-18,-2.8643223921490787e-18,0.008483909975347292,0.076392442240424,-1.7190662897706216e-18,-2.887112067647634e-19,0.0008851643551276061
0.045515267926328824,1.4756008592882298e-18,-1.1014498474063638e-18,1.9345877855792846e-18,0.0007310627258851268,4.642170553439978e-19,-1.9563222598530973e-18,0.11691280889771147,0.3210636073174256,0.17493999245979552,3.228774795738943e-18,0.09394656970982088,0.16355685256166227,-6.027520055306914e-19,-2.330995247235687e-18,0.006274406440271738,0.07220730370191053,-2.0261728000592733e-18,-1.5449995644657364e-19,0.004852128259187869
0.05438890215012227,2.548969324765165e-18,8.790868110648754e-19,2.3606299657294544e-18,2.8759191560304103e-18,-8.191288427938469e-20,-5.324639268160656e-19,0.11879790218755491,0.28725940362022584,0.1698015212836219,1.9724509553945336e-18,0.09671655254959255,0.19488744875052708,4.3393460395189365e-19,-4.545300175508957e-19,5.893620053817296e-18,0.07751451783491237,-5.146489614250726e-19,2.33880327633786e-18,0.0006337516234430726
0.040547285495159194,2.593882644526787e-18,1.9545142247470566e-18,3.214483241942997e-18,4.000328636135823e-18,-1.2091673618410683e-18,2.0052945800488962e-19,0.12117462294538695,0.26375267186042206,0.1730344477761725,5.917648234921294e-19,0.11157991500937996,0.22181760076546753,9.841225556032675e-19,4.471913797453939e-19,4.273977510052348e-18,0.06809345614801164,-1.0678258968032157e-18,2.274690000332213e-18,3.0736232653274166e-18
0.051520988121596244,0.013556786436644971,0.00424052321436991,1.2559050939369082e-18,7.345715727360317e-18,0.009196572011406392,-1.1872715067060363e-18,0.11496932273356986,0.24839176092906348,0.161523770167826,7.606371869549269e-18,0.07624400975589593,0.2124095165990781,4.738160050531683e-19,-9.375055813643212e-19,3.3919439817599255e-18,0.07544766800996387,0.029547707488271985,3.1940737423418022e-18,0.0029513745323133615
0.06082536172656202,1.522705177182157e-18,0.012462435067127749,0.010984329095104531,4.160451736687312e-18,0.02538899794331924,0.01288480523071251,0.10924964681509873,0.2197019497667188,0.15827890559973076,5.454405335923317e-18,0.09199079178108974,0.18840134683306972,7.215878010261857e-18,2.1064193203020144e-18,2.1734311206912686e-18,0.08052552347456358,0.029305906666902495,2.196421558502368e-18,2.06824379192369e-18
0.05245330684063272,3.256450685644299e-19,0.025658632141028953,0.00029989154191181576,2.0141537122984132e-18,0.03439032456453026,0.006096632026246664,0.11288588840915581,0.23237237198386804,0.19386895561990164,4.2163474832565894e-18,0.09833173402600276,0.16725783693796076,8.433153991603389e-18,2.684069260464184e-18,8.728921993460523e-19,0.07638442590876053,-1.2671263638951889e-18,4.435581828913444e-19,3.630148260579152e-18
0.03490098507063684,-4.909380706185364e-19,0.03128174735632247,0.007177979467533566,-2.487511425388477e-18,0.023160250390054454,0.02413980288766028,0.11382966792830428,0.19083039796983703,0.207558436172292,2.900371233401124e-18,0.12703024601913818,0.13932463053538763,5.513857010706963e-18,8.732082532619463e-19,-4.865547831698834e-19,0.10076585620283339,-1.5436996589091622e-18,-1.0126780295327205e-18,1.4370287169341775e-18
0.04253027152477407,8.346186636979882e-21,0.016591058423739796,0.0035608588611394233,-1.655871253257123e-18,0.021508060088461244,0.03930677697839125,0.10463933561407189,0.160960670942862,0.19103203212049363,2.191836298733467e-18,0.13961927741971322,0.1325355765799161,2.3659192954046467e-18,0.008357959850218144,-8.22472758176319e-19,0.12892850776023573,-5.704494744375519e-19,9.327750075084182e-20,0.010429613835983396
0.02609654904329267,-8.306944086400157e-22,0.02866780552945444,0.02202326158408231,0.006447691866678773,0.017279922992340938,0.07287990712774838,0.06319501745764154,0.17685943236284873,0.18767620345376518,3.860001763902576e-18,0.12714720577947747,0.14600799521915508,-4.303614843909109e-18,0.0031145783013790764,-3.890131818413702e-18,0.12260442928213518,-1.4783487248846684e-18,-1.0952274209123908e-18,-1.1062915257217978e-18
0.016670673605755918,-1.7804032623454195e-19,0.04499248178713071,0.01081729727586069,7.461787633692104e-18,0.002132307208057385,0.09528458248222177,0.05279871796565333,0.16929969404213802,0.1944542475327404,5.314469596171419e-18,0.134997264231769,0.11980882103097099,-5.9476657445471905e-18,0.0052023316549413955,-3.699514709005906e-18,0.1337063934425461,-3.835341515025887e-19,0.011744895924894095,0.008090291815320356
-9.78777271240712e-19,1.0971887027630548e-18,1.5602317659014266e-18,0.08122001616200186,-4.595438288680896e-19,0.040295392855279784,0.07493797382801327,0.04730015991980479,0.1320953685761756,0.24857252092569354,2.097832035359517e-18,0.09839712171124868,0.12504582002534276,4.2508648838186362e-19,0.004104153159574447,1.779250263523855e-18,0.10911597967779847,1.4982706216771852e-18,4.978523528185358e-19,0.038915493159066866
-4.4862167012504676e-18,5.383219411993152e-18,1.3107666965614338e-17,0.08195029050438393,7.147731457414155e-18,0.05680727211450668,0.005771287863031037,0.027795346159709338,0.07512483546609315,0.3647339656977945,-2.3845544287103537e-18,0.004903431546940871,0.0944007484935278,1.3626833710274113e-17,0.006799261267947532,1.262926277844197e-17,0.17464142539078764,4.8899028419431825e-18,6.430648411277395e-18,0.10707213549527758
-4.4583505910842355e-18,6.901694559271956e-18,1.1742617495296014e-17,0.05162090622676153,8.808343260798304e-18,0.022058138688600137,0.022247234130485773,0.08656198835479373,0.0071083048131162785,0.4340793023004959,1.501499214666142e-19,-5.186395385396664e-18,0.09394546955613935,1.303796692237601e-17,1.483943703209481e-17,1.3066957099618567e-17,0.187635936828121,6.3402205099446174e-18,6.101479188089437e-18,0.09474271910148654
-1.1219004632486265e-17,4.9503138696874106e-18,1.0633163434729136e-17,0.04827341265038181,7.75857279082453e-18,0.07194687746230476,9.857347672545424e-20,0.07063425142609724,0.014535515619076228,0.4567316847425003,-3.843405997088243e-18,-1.0793440489866348e-17,0.08383108437461444,2.774907079835004e-18,1.524700175025353e-17,3.959875759534007e-18,0.1716227878564767,3.76867985805661e-18,3.693327442906891e-18,0.0824243858685485
-7.692350857286704e-18,6.274394575843098e-18,1.1731555991534666e-17,0.052361160777441566,7.42728659277515e-18,0.035193338145249144,0.014666528230162347,0.07290421203475062,0.01573987712612956,0.4480728556589326,0.01968343104045151,-2.130386220426124e-18,0.10849117204954153,1.3700013000751058e-17,1.4675008585407905e-17,1.2364247130803622e-17,0.14246898059087446,2.386876702346348e-18,1.116125338295149e-18,0.09041844434646674
-6.699193229187954e-18,5.069613402934602e-18,8.657427381245566e-18,0.05985050668195893,6.805075869832158e-18,0.042263675307930126,0.005250726215519903,0.07047958815286517,0.0225481161350074,0.42922638454426626,0.006254400669237726,-9.345591056784643e-19,0.10362195872238993,1.218934532267648e-17,1.1200243909843947e-17,7.926964664866907e-18,0.1618283929387475,2.2600157191863026e-18,4.467745565707157e-18,0.09867625063207715
-4.9088821924410885e-06,1.960950969216645e-06,3.1661465265785536e-06,0.06028010782683266,1.0437851018496214e-06,0.04728606115187675,1.4322840330038028e-06,0.06005447710358538,0.04798895198617571,0.4080524612307802,0.00852885772869166,0.0012089422853451192,0.12393240753218963,2.0793650000676115e-06,4.046992415722937e-06,-8.693733274866043e-07,0.15102433546276078,3.4072355506452068e-06,2.3160462247796603e-06,0.09162972812017522
0.0015512066627014567,6.2932075585644065e-18,3.4184544110188432e-18,0.06413056122834464,1.2388862015482715e-17,0.017123647098756432,-5.5753820785644124e-18,0.06411756723654304,0.040478436912769526,0.4092549959781617,0.03783911091107458,6.049817291553813e-18,0.12965049347119506,7.966519642883107e-18,1.019554771340853e-17,-1.8491052197731317e-17,0.14205288983502223,-1.599994116037167e-17,-1.5946796110798073e-17,0.09380109066543146
0.013788690154234534,9.987820208941934e-06,1.7647170569723522e-05,0.06226026974851903,1.6355450042744904e-05,0.02347877447606328,1.237728116389564e-06,0.05617633875754952,0.05754475576920611,0.384216489557496,0.03491557440810106,0.00946317294724621,0.13877444967186112,1.7404336005618584e-05,1.3209741080436558e-05,-1.6047599810043895e-05,0.13372943451349179,1.1422384120496299e-05,9.732678896661222e-06,0.0855711169098452
0.02716868780897521,3.139703204387256e-19,7.026081220730946e-19,0.01075661662580704,3.2449447701128436e-18,0.05724128286830749,4.1829085831205626e-18,0.06860245497043901,0.1189691734125503,0.3417885821388974,0.010934635622615917,0.04046881045151879,0.11156179130240748,1.5489878447919771e-18,-1.1620704254522353e-18,9.735890795797396e-19,0.14734885580835072,5.148847636579734e-18,3.6260065748410395e-18,0.06515910899013051
0.002848590223018079,6.85630712650572e-20,9.59600690596612e-19,0.014141201322979833,2.021422175058403e-18,0.07835755592845779,1.761304542250039e-19,0.07565696247447655,0.12773385316799934,0.3678771774130239,-1.0550195411608129e-18,0.027629548861729202,0.13596574058030897,6.290058017185531e-19,8.669438021158347e-19,1.7362485164568313e-19,0.13855888871103617,1.1052945647607288e-18,2.908855463158323e-18,0.031230481316970333
6.585343145812049e-19,1.7001388528882512e-18,1.998752335304244e-18,2.9611596289610886e-18,4.135932689420242e-18,0.13487509485215815,1.5832619386518774e-18,0.074535887799311,0.08767154949271495,0.39421216742597787,-2.356237317092605e-18,0.03646380638892137,0.1619123948261512,1.9528880780032515e-18,4.367786759953131e-18,3.752216241305478e-18,0.11032909921476537,1.4210904036928456e-18,2.2212307114843395e-18,2.3227437709644768e-18
2.6976210867912743e-06,6.3341871153025765e-06,3.2915977551841907e-06,8.4418739983585e-06,1.075426923590627e-05,0.11862318949844898,7.185267859158763e-06,0.061031565488117896,0.10439575245635176,0.3557627951497887,0.0011007715666725099,0.05222825332950875,0.18030550424721797,4.746877217457834e-06,1.3591178968658175e-05,1.060936288057637e-05,0.12647177149846003,5.760119360711883e-06,-1.8666813440716643e-07,7.17987739344563e-06
1.0641709557591098e-06,3.85122690720193e-06,7.583084945879052e-07,3.2274739710460745e-06,3.986463391887662e-06,0.12237207210656627,4.960864562936241e-06,0.047945192347668225,0.12391154022961767,0.3283705188038224,0.001610794186191221,0.08779171550885181,0.18657138513852894,1.0970384582532512e-06,7.719523222371445e-06,4.924197293965279e-06,0.10139316382320754,2.913178137473298e-06,-5.0362527827671395e-06,4.153165750854102e-06
1.443565926641629e-18,6.938350499124445e-18,1.4653751555508194e-18,3.5331466048469464e-18,7.009402821320302e-18,0.13443892077861455,8.217377257992702e-18,0.013441016028807309,0.1694082143762865,0.2948053524482064,0.007292408097606863,0.11769632540428368,0.17746247147084146,3.516050645099414e-18,1.5756767328747442e-17,1.1411375668531683e-17,0.08545529139535295,3.1023112866980007e-18,-8.312300158447013e-18,6.555468786377413e-18
1.186912644835887e-18,3.3278950536441008e-18,1.4939515982584525e-18,2.357854183051204e-18,5.1980750588266565e-18,0.09695436125478944,4.428998907391593e-18,0.065654617830719,0.17765137147306692,0.2973178110606104,0.01465507036330377,0.114497234988482,0.11014491648672292,2.809053018152156e-18,7.810746503912914e-18,6.839407689969082e-18,0.12312461654230548,2.6897306650385855e-18,-3.1120634057483496e-18,5.375351772241252e-18
1.0863674109530824e-18,8.434754038924402e-19,1.0065966083650259e-18,1.4531969286972394e-18,1.9195451864872827e-18,0.13044528703944402,8.057347439087426e-19,0.0779621059507862,0.16953293679419984,0.29200086942690134,-6.950466015987004e-19,0.10107089157720255,0.10250797639405909,9.97212669042859e-19,2.0275860175013882e-18,1.8102664109967735e-18,0.12647993281740702,3.6535999984041964e-19,9.959534625345307e-19,1.4261320215682478e-18
1.1725555760535086e-18,8.534227319261209e-19,1.0565582329373625e-18,1.5680554402128817e-18,2.1909879119194612e-18,0.14680116272218838,7.935950201203191e-19,0.08328672345916079,0.16895460851591296,0.29272417662383854,-1.55968428177989e-18,0.08374965858887796,0.10001470769309974,1.0521422660536312e-18,2.221969159403284e-18,1.8070081239522646e-18,0.12446896239692161,1.9488263820631563e-19,1.1419621614670444e-18,1.7427514645502498e-18
9.163469900288772e-19,1.021090513185786e-18,9.802747202227077e-19,1.9023111061355544e-18,2.4829859945809867e-18,0.161026985265522,8.919382338198335e-19,0.07197240041269169,0.2101890308245521,0.27395494465440456,-2.721945445905222e-18,0.06664649736678986,0.0877153280482858,1.3312092605769022e-18,1.9709714104561157e-18,2.4595068776020918e-18,0.12849481342775393,9.332130728300381e-20,9.747265184171766e-19,2.032604546427738e-18
8.0457818399915095e-19,7.780127600142467e-19,8.758209243145987e-19,1.4766415127180841e-18,1.724555395796784e-18,0.13839712062544396,5.252078248659427e-19,0.07900535678143192,0.23519167887353,0.29372245686687215,-2.4979372288241263e-18,0.08396804253213609,0.06596747429687191,9.11989924808624e-19,1.242767362592353e-18,1.9621310024431192e-18,0.10374787002371397,2.985452853047382e-19,8.008934672103211e-19,1.304429290380402e-18
6.447122696484358e-19,7.941123863309448e-19,9.744175104762576e-19,1.2488951140695555e-18,1.3830601264881033e-18,0.1305735028474256,7.9032233272737e-19,0.0773081200467952,0.2560761444335161,0.29782788547532196,-2.7241201412768733e-18,0.08936852764784177,0.050054049597279146,1.1349351703097738e-18,1.2451233016913444e-18,2.009675072379089e-18,0.09879176995182012,3.9226828640462993e-19,8.393168042193365e-19,9.322106209451008e-19
1.1699575413456151e-18,3.1573947567820164e-19,6.147634740895424e-19,9.9974707405787e-19,7.1664775765824385e-19,0.11360914590633445,4.109919499207428e-19,0.07769523314493826,0.19658132790478924,0.34182027420813144,-2.335755685398881e-18,0.08628076910075137,0.07055409282884917,6.488742431658626e-19,1.2461310405188514e-18,1.849661037025879e-18,0.11345915690620614,7.638850631393258e-20,5.625435819739227e-19,7.2723621716294365e-19
2.6314202397540044e-18,2.7161433772708416e-18,2.348948797147377e-18,2.4788265633172176e-18,3.492374049897553e-18,0.11791043813321464,0.00045284130622421856,0.08048075087905891,0.19237888254447238,0.3229715255136552,-2.3714433595054835e-18,0.10589055238445481,0.05501406072720869,4.593534080906143e-18,4.8687376756575794e-18,4.2151421875491406e-18,0.1249009485117111,1.0243564136754682e-18,2.0694219235444862e-18,3.262264426504496e-18
1.3881860510967988e-18,1.5795447404668094e-18,1.2569259613203759e-18,1.201582886951421e-18,2.717761484212193e-18,0.05523976200370701,0.08427855890767093,0.08100514238610121,0.2316774339673419,0.24732715710520625,1.9918873475697525e-18,0.10556703337916075,0.05960006712490222,2.4264380359213556e-18,1.8471760758885484e-18,1.1909769311240734e-18,0.13530484512590976,1.1303632534349234e-19,9.490126172650866e-19,1.6767411382733141e-18
3.3138534250044383e-18,2.6949035685787107e-18,2.7003018381386198e-18,0.05334493753945519,4.638233202220938e-18,0.01924471523867965,0.018749508010218862,0.056632613512116715,0.2575479457015621,0.28824188195286227,2.0400217551439013e-18,0.10437450716011766,0.06257261212536881,6.2981675357198766e-18,3.3139104644158104e-18,8.95550786873333e-19,0.12783183939608042,3.101149121668247e-19,2.5290991142899295e-18,0.01145943936353828
8.354628073650413e-19,4.2542154032857125e-19,6.932760393464485e-19,0.09628912990124167,2.120246656386308e-18,1.0075943852708752e-18,2.0358694072674765e-19,-4.675985061883616e-19,0.3230742666071124,0.25614113614268225,1.1982302013213686e-18,0.1189835824223989,0.0799986548937686,4.358483836315694e-19,5.036184570292847e-19,-4.055101441988165e-20,0.09906531154284268,2.7986047974595887e-19,1.0485257194455155e-18,0.026447918489953304
-1.9511382408786916e-19,3.240099927369119e-20,-8.341168964995451e-19,0.47052494997924926,7.804667179783704e-19,3.833065205154318e-19,3.115425495887505e-20,3.1336523900548747e-19,0.3653500827899145,0.12709593859962245,7.191943216583467e-19,1.9991078192476656e-18,-7.4291999692468e-19,4.770963609869264e-19,8.203537894031752e-19,0.005942846973500113,0.031086181657713655,-7.304606617626487e-19,1.529857228626596e-18,-6.588744092746016e-19
9.530907189986133e-20,2.288847029894041e-19,-1.2780524017908343e-19,0.36779165999889224,5.142685026754445e-19,6.952902588117059e-19,1.9826230080491824e-19,-6.531538683360456e-19,0.37237481353123425,0.16940204645135232,6.24459485920237e-19,1.4633266866084005e-18,4.2924336868539745e-19,6.182363771324737e-19,8.584572187496745e-19,0.046615576343558646,0.04381590367496262,-3.4642673265109555e-19,9.04027239477517e-19,-2.1464910340933664e-19
