AAPL,MSFT,GOOGL,AMZN,NVDA,JPM,V,UNH,JNJ,PG,BAC,HD,DIS,MA,ADBE,NFLX,XOM,CSCO,INTC,CRM
1.8299993481966485e-19,1.5940898101804326e-19,-1.419358748614956e-19,0.39665611277283175,3.7358390567099063e-19,6.940389816696434e-19,4.767214667763351e-20,-8.387759789432054e-19,0.39380934774112164,0.13830760627089628,8.35427022404394e-19,1.5288774491432736e-18,3.3696290432601127e-19,4.360348249368874e-19,9.318496865987359e-19,0.047516103392987535,0.0237108298221629,-5.405791536443965e-19,7.051852828532955e-19,-3.1042177215802515e-19
1.867373577869341e-19,3.7712145253521347e-20,-6.121833898961151e-20,0.3733526006656321,4.233652010491155e-19,6.185406671361323e-19,-2.649152270834658e-20,-7.56646828962631e-19,0.3965121138999871,0.1763458987222796,7.843546802155497e-19,1.2375260260917895e-18,1.8416355005310836e-19,2.7866238081585813e-19,4.941101018495812e-19,0.043373217889059505,0.010416168823041855,-7.284520274173653e-19,6.384141057512822e-19,-4.831036736815464e-19
1.8089492035639931e-19,1.8488173041663947e-20,-3.714715941440093e-19,0.31183430868022066,2.5879483967903234e-19,2.866096568370701e-19,-2.5770998360298636e-19,-1.992235545149084e-18,0.4248908609911222,0.17961905790099372,5.275981269568871e-19,1.06571295007736e-18,2.9419408456875115e-19,5.689751972604522e-20,7.382935009484522e-19,0.06395259667360323,0.01970317575406014,-7.504168861277816e-19,5.911057677088316e-19,-5.000894286452576e-19
2.0234988610510483e-19,-6.026029487290673e-20,-3.632205930415629e-19,0.3037551062834556,-4.5419867306737145e-20,3.0340346627449386e-19,-2.738156401525261e-19,-1.910886241192125e-18,0.4178139227683794,0.18265918357010794,5.349756844082246e-19,1.0183151437214072e-18,4.210911165548626e-19,-5.181909798195859e-20,8.762557091788395e-19,0.05459590285839675,0.041175884519660255,-8.408658594888763e-19,4.759207349377065e-19,-3.1186641262487947e-19
5.63472743289332e-19,-5.743562457354125e-20,-4.023566925757419e-19,0.25496645356713205,1.2574508005062527e-19,2.98842178811793e-19,-6.720937810247524e-19,-2.199146741131608e-18,0.4347479814582227,0.20002566517396106,7.103784865783616e-19,9.624422789474421e-19,5.845907288472158e-19,-4.682463875137828e-19,9.694717361986077e-19,0.0668797807283426,0.043380119072341614,-8.272523082819581e-19,4.292922060431304e-19,-3.284027063639806e-19
7.6479061667274665e-19,-7.876199780115806e-19,-1.5891366379912768e-18,0.19441492017776232,1.370098967853891e-18,-6.994986441984055e-19,-3.493654203123002e-18,-7.03213946438341e-18,0.531027569456061,0.14257809882305178,6.571279529529315e-19,7.150237047860413e-19,0.0074347581115822205,-3.0353277144113086e-18,1.3445728982663412e-18,0.09682765476676866,0.02771699866477391,-2.6735292280969985e-18,6.008290863244853e-19,-2.7237501808489146e-18
9.957747391981601e-19,1.2593886209416041e-19,-1.1575265806895594e-18,0.17797386276566848,2.4174835726306477e-18,-4.572919856985333e-19,-3.081833838184402e-18,-5.803096160357249e-18,0.5525700681464958,0.12815730714655962,1.2089594088908587e-18,2.710267605774217e-18,0.0124768415472372,-2.280954480457475e-18,2.291895228719755e-18,0.10078070525773059,0.028041215136308154,-1.7156650572575438e-18,3.547954206506807e-19,-2.189349920554322e-18
1.0241749718467647e-18,2.9767595840528166e-19,-8.140135919604932e-19,0.18099800453637002,2.3168687008466962e-18,2.514481261893086e-19,-2.65166306453889e-18,-5.04734915240962e-18,0.5449004985535779,0.129054085115298,1.8245785023252977e-18,2.2668960823532546e-18,0.00530837237415707,-1.972800342985036e-18,1.807132058342809e-18,0.1085018840569145,0.031237155363682496,-1.0183429216548978e-18,3.977198550756222e-19,-2.4310554601975195e-18
3.0903268018907573e-19,-9.788009777366143e-20,-6.649060950366559e-19,0.19853182909437564,2.087530236993539e-18,7.733066491915309e-19,-1.741905163607589e-18,-3.0566500517344902e-18,0.5301371456731744,0.14934144099154836,1.9778065790738543e-18,2.118427082915888e-18,3.4793928704201844e-19,-9.935585186384783e-19,1.4513311343887965e-18,0.08435224912594547,0.03763733511495634,-8.887355984997034e-19,8.541556851918327e-19,-2.0069928374935848e-18
-3.6105816129392657e-19,-8.323042482928507e-19,-1.0024876949831072e-18,0.209392437134803,7.661578105960469e-19,1.2697932756938867e-18,-1.9275244563459223e-18,-2.707076873619821e-18,0.496045916412593,0.18065264941171058,2.3452333620896297e-18,2.0493525074442062e-18,4.626054832928094e-19,-1.1561244349398808e-18,7.349016866197881e-19,0.06668370912200172,0.04722528791889179,-6.684681915469242e-19,8.324275320090296e-19,-1.8254654381496665e-18
1.0241645010515461e-18,8.242403574082315e-19,3.5195439515035623e-19,0.02691432913392144,1.9109264089761764e-18,0.07759418005791188,4.848763851478298e-21,-5.032917523808978e-19,0.369246368940862,0.3654111840275707,5.005139718904399e-19,0.07177056476040454,0.015402500590063123,1.760664846733651e-19,9.96566048321343e-19,0.06334331814125548,-2.086678371192895e-19,3.7964582098517044e-19,0.010317554348010812,1.1560553936029606e-18
1.839407910772105e-18,9.68926115003567e-19,2.0685268394300376e-19,0.061726812607496316,3.4907201926634516e-18,0.06799696720562048,-5.998333118021444e-19,2.473582816681692e-19,0.36000834645725,0.4026607485528039,8.928895989322916e-19,0.052363753532006146,0.013955314142932121,-1.4905929376914046e-19,1.886746489503408e-19,0.026142560996410016,1.0487671792824482e-18,1.486049553713785e-18,0.010606713300454377,0.00453878320502661
4.6089409009809006e-18,2.2522559840898048e-18,1.6530836730093072e-19,0.051401333166156096,2.439733421370452e-18,0.07712098802102652,-1.9133810441480022e-19,1.2656181785801663e-18,0.28578961276135456,0.4562261814967148,-2.0182193695227971e-19,0.04706661008897988,0.019807513334313152,9.165891957964486e-19,-3.932034182534099e-19,0.02786288156443305,0.020071081107482375,0.0037085441882413663,0.0039525181433836196,0.00699273612791454
4.149096664771126e-18,2.2213133033925366e-18,7.977263697898087e-19,0.06145696665540916,2.4870723782056463e-18,0.11614191452066931,-9.971209774590265e-20,0.012049092488508144,0.2464658775146004,0.38525063223259565,-2.2799808110604502e-18,0.08393545417019414,0.022049128024475798,6.532697993436872e-19,-1.3598419469028747e-18,0.027883561406214667,0.03109687602365998,-3.964041813584843e-19,6.834638022603446e-19,0.013670496963672736
3.3926602294126396e-18,5.755097152030966e-19,2.421963773082257e-19,0.04941248526633287,2.4969613855341882e-18,0.11104712048897694,-1.248093977449399e-18,0.025584569899921618,0.23643648726249475,0.39008341928242707,-1.848101538087804e-18,0.06963258374657248,0.026387913806685925,2.051575582758462e-19,-1.7339840255711314e-18,0.043167569485366826,0.03154075773893437,7.811947204469401e-20,0.006691571734266459,0.010015521288020801
1.7675880435312578e-18,8.090109480986425e-19,3.30533012842986e-19,0.053898001504927406,2.4276458378932963e-18,0.10395881931948424,-1.2720240534936977e-18,0.008500981222885916,0.2551197271983572,0.36357523907292677,-2.2576281326062405e-18,0.0827033250632721,0.030029767775354703,3.2325744779883404e-19,-8.766615269241898e-19,0.03858381185302299,0.024268507331253436,-1.7727477279848697e-18,0.01330860989705455,0.026053209761460663
1.7755446319207024e-18,1.2714198593760375e-18,5.203672754520641e-19,0.08336959245759872,1.6168213831104121e-18,0.11648233365945446,-1.4148988374778584e-18,0.011806574365911341,0.26055052623617186,0.3383337786893113,-2.772279848897172e-18,0.08040795271508917,0.006414452848020434,-2.1456467622918583e-19,1.1528788377008872e-19,0.0333978536417993,0.02273210521808038,-1.72025596265067e-18,0.010837306574356368,0.035667523594206774
1.4600322311927964e-18,1.259868970708336e-18,1.7278559956311325e-18,0.09978123955754269,2.2239624782506523e-18,0.11454152286042334,-5.021279026832021e-19,0.02514530877970989,0.2536323898830885,0.3000929270696591,-2.406630176462701e-18,0.08786283840394499,0.007056838189910232,5.089696360979423e-19,1.0435827272694305e-18,0.03156059158635963,0.027919742839062643,-1.6780064054943686e-18,5.407010065037607e-19,0.052406600830299126
2.0430490542068265e-18,0.020733647333208965,-4.760177098530857e-19,0.10398377402918733,1.524348077335623e-19,0.12964470268931857,-4.572776336123629e-19,0.0318025299837857,0.25675815830769166,0.2748060409698764,-3.3539087918251898e-18,0.0750765875003622,0.0068218169775690575,2.135350796358703e-18,1.5477594285904813e-18,0.033723892373672695,0.024794248327663634,0.006594772469923276,4.645521160606484e-18,0.035259829037740414
9.13100752987784e-19,0.018121160227990898,-1.6968447103145227e-18,0.11702504995046499,6.684447236911664e-19,0.11989856794002625,-1.5733292932531902e-18,0.02217580825788743,0.2674501886247472,0.28257394818737497,-1.8897272096934843e-18,0.05521256244969783,0.028552034788580025,-3.1489742404400256e-19,8.541120844061873e-19,0.03250015985435484,0.02539194362112018,0.00018560815635379363,1.7386989269122563e-18,0.0309129679414017
2.112625940669662e-18,5.101078010774954e-05,3.529300105553295e-18,0.09332217816619212,3.2929646967268218e-18,0.09442531129844527,-6.509759148615828e-19,0.022922872755684696,0.294681160112696,0.31545426263334697,-6.830196859263753e-19,0.038789402037385935,0.03965687765056842,4.261455786164878e-19,0.02349263413725892,0.0035399922111217907,0.040472633492112,3.0105183179355366e-19,0.0237341475357545,0.009457517189325465
-2.1715743846499814e-20,-1.996849327244908e-19,2.242557393726701e-20,0.05247395585837621,1.1063666293999365e-18,0.023950813452114375,-3.040137656757061e-19,-5.629511283868011e-19,0.3097738517621997,0.3213431254511344,1.4393036672238459e-18,0.032765451670105805,0.07778371963161926,-1.4522202642115792e-19,0.02120304388943841,0.007505964323311223,0.08367419133349197,-2.175024320314857e-19,0.035090163630950834,0.03443571899725789
2.0194911976483052e-18,0.03754447607351286,3.3581717152924997e-18,0.04785829794161323,2.5987292769577682e-18,4.424992338738571e-19,3.8560874842611354e-19,-1.4817138917749333e-20,0.3214978204302156,0.2927763988533333,1.202872607197939e-18,0.0330034774144687,0.05234926082581785,1.3193820864011913e-18,0.0015144844487614446,0.005373388986234197,0.1315474109693581,1.0362584436500623e-18,0.04102134745362915,0.035513636603055565
1.201309627614399e-18,0.034734677812402213,1.813454260437767e-18,1.1638373321923767e-18,2.1993496574298894e-18,0.008376853784992434,9.438753094332307e-19,-3.0223790378214366e-19,0.34702575610701053,0.31684705858949685,2.120044924990781e-18,0.0021440541218073726,0.06966032700746098,1.0417556007548458e-18,0.030522499513448664,0.008139615774524229,0.1447187000379519,1.134219789890655e-19,0.032507599321316305,0.005322857929588511
1.8788294797649257e-18,0.027719932691409464,8.89024179070103e-21,-1.1808360812650177e-18,4.598368963676893e-18,0.009570632824248743,2.759073798747599e-18,3.224582206778325e-19,0.45041918536279374,0.22619463207170024,3.9817464213352626e-18,0.0249074208803406,0.05545548686778697,3.2267333296214486e-18,0.018772754865668626,0.0016964458006726389,0.13962134247071745,2.870592108152773e-18,0.024790885454080796,0.020851280710580802
1.5866483527556353e-18,0.030585875278622564,-1.2551093663133228e-18,-3.3909264662661533e-18,3.8353659805289854e-18,0.0017719912762955135,3.4204165199970997e-18,1.324453733378086e-18,0.5003618177868847,0.18741176391193606,3.652766469348558e-18,0.04274362107354753,0.07352172945839647,3.7011270748711585e-18,0.00466418104636035,-1.095311010879609e-17,0.12646396889158093,3.5872449643231524e-18,0.032475051276375864,6.595958567042928e-19
-4.824406491951854e-19,0.01522397982464929,-1.1571980923909853e-18,-4.2008635373699795e-18,4.106835282331996e-18,0.012287752946854549,2.597038535753438e-18,-1.0223899512524177e-18,0.5079922172900003,0.16468896394630034,2.8597850233784356e-18,0.06435278497835006,0.07252956627550919,3.447645319232698e-18,0.0044898612972864675,-6.24281251256583e-18,0.13485434598301863,1.6746379737170022e-18,0.023580527458031086,1.439043825056471e-18
-1.9527941722474897e-19,0.01641761512204424,-1.18833903283207e-18,-4.251573019417607e-18,4.34572235412911e-18,0.004565952212240292,1.3619023405508131e-18,-4.721221690187129e-19,0.5151094311559482,0.16488780186096585,3.1285019804147798e-18,0.052410264558157296,0.07276371267622475,2.0290799621422924e-18,0.011336816386240952,-7.411662258503006e-18,0.1506348206951234,1.8823295112837507e-18,0.011873585333055032,1.0091578943453488e-18
3.3498366523131207e-19,0.027496805731853816,-1.8088756544867003e-18,-4.6134833323893666e-18,4.5561205287386835e-18,0.00722000985471779,0.0012371035856137199,-9.367581858165545e-19,0.5468341356903433,0.16655081193377622,3.0274948196634677e-18,0.039722710354935464,0.06399588205137176,7.412045295462017e-19,9.3173587790361e-19,-9.85608827720809e-18,0.146942540797388,2.4858356786416318e-18,2.893960982720377e-18,1.9088721585865926e-19
5.441712864904506e-18,5.3502570162992184e-18,3.1576602597777764e-18,-1.3842955932514551e-18,1.6984973759446435e-17,-1.3919214225581541e-18,0.025603360736350358,0.0016064322395788627,0.5821362041426685,0.14920211213219559,1.0940969047407818e-18,0.034389731376672124,0.056908948374876686,1.305157624983128e-18,5.475097916300179e-18,-4.355779316604331e-18,0.1501532109976579,3.787841258529265e-18,8.51195307431742e-18,5.469844749701038e-18
5.155117077585851e-18,6.343397119713626e-18,3.2937159934951927e-18,-8.97127991851421e-19,1.530740704217621e-17,0.005978100089395437,0.023850117403303474,0.005550121417945874,0.6004161248684469,0.15812523214484892,3.553286947643468e-18,0.014689760432629213,0.03224923095279058,1.9356476685265075e-18,5.362940658201889e-18,-4.983796410379259e-18,0.15914131269063958,2.5787315001446042e-18,8.61193279942912e-18,4.849915080465869e-18
4.708180084714159e-18,5.963798742558585e-18,2.6937389354289223e-18,-1.0949634255306408e-19,1.3076141790174785e-17,0.022808052112073145,0.02717667117792274,0.006142406094430432,0.6035514193253914,0.17028500930260035,1.4644352698290032e-18,0.0008286319717871325,0.014639248336096122,1.8308868146426845e-18,5.514188473226574e-18,-3.5024538650258396e-18,0.15456856167969873,1.5831562928797836e-18,7.262011026665862e-18,4.6048662823238e-18
3.264924099815417e-18,3.3208067307277686e-18,-2.7139778032228206e-18,-4.374635274482489e-18,7.752377238950685e-18,0.010272487607586502,0.059787390962871466,0.0016015071882489057,0.6039893032164751,0.1569960678259463,5.732518488205501e-19,-9.247842505695178e-19,0.016586674685431076,4.750135363321135e-19,1.4173242701963971e-18,-5.1505371219883034e-18,0.1507665685134405,9.968589008787472e-19,6.137316951884383e-18,2.5338161791127292e-18
5.014779137448286e-06,4.428644046664806e-06,-3.997024450015645e-06,-5.1619617852639326e-06,1.2528494476646347e-05,0.019282237244028354,0.026275270588499267,0.0060679087144453,0.6100498525746725,0.18289110449085125,-9.99721863760097e-07,-2.6661898929840322e-06,-3.0994045054353725e-06,1.411369353829488e-06,2.555039491575621e-06,-9.540176930182751e-06,0.15541704227889114,-1.0911289263025307e-06,8.3487389736491e-06,8.86633249196558e-06
4.539523060181514e-06,4.536438470533799e-06,-1.735725694803357e-06,-7.159054769388676e-08,1.333312687320923e-05,0.014288337409131645,0.026999052381261088,0.008464869942817012,0.56261306977592,0.24930305017702567,1.6940825638841836e-06,-2.3352011616995632e-06,-3.513537386995236e-06,1.988442232213771e-06,7.748076416820472e-08,-7.917839755629077e-06,0.13831165197935721,-1.7429544608141275e-06,4.519030048552681e-06,6.609357013669185e-06
4.711690039063626e-18,4.1087005330426016e-18,1.4946490960749572e-18,2.0303832252011965e-18,1.3769098281885393e-17,0.006179027505278409,0.03650854906473895,0.029562577639506784,0.5626003166079389,0.22423703917651527,1.8688172773326546e-18,0.014752612486871704,3.8136437892772775e-18,2.733176188351967e-18,3.732382908633921e-18,4.737705648880272e-18,0.1235880065528631,0.002571870966286721,6.4633799207742e-18,7.161678822676962e-18
2.969157480778695e-18,3.376331601842749e-18,4.849856775693452e-19,-1.2885511616205052e-18,1.0415384551537626e-17,0.0029240973761265323,0.03292825925722694,0.03473951402602042,0.5007336460661149,0.24844736376148985,6.401220912428711e-19,1.4542364180419967e-19,2.7951156858228107e-18,3.7617492875766266e-18,4.9369273182955524e-18,1.539018133211451e-18,0.10717676694591864,0.07305035256710267,4.600885766403469e-18,5.843933162683978e-18
2.4992728812893355e-18,2.258899652442343e-18,4.935412423242725e-19,0.00323361896845394,7.72084305217749e-18,0.0022492966658140406,0.06464398988546532,0.054273245293139094,0.4645098087822389,0.27873054089869737,9.48561776843722e-19,1.6691665702481304e-18,3.0580303706828345e-18,3.131265617302081e-18,2.9985423915699992e-18,1.8522051137874347e-18,0.12294570275323188,0.0064772394278448265,1.944297604605523e-18,0.0029365573251146754
1.002571578862402e-18,-1.2472704787668759e-19,9.9867464768043e-19,3.677073812005677e-19,5.9757389797101115e-18,0.009370915049738984,0.06417910871923255,0.08526846098569833,0.34655839444065983,0.34813054148920125,1.0221096648934943e-18,-2.5240010202827457e-19,7.271059447397635e-19,3.0344720413266927e-18,3.476218758653508e-18,2.0371983602313614e-18,0.1192236918529433,0.022849727953359256,-6.330519214103182e-19,0.004419159509166638
7.275406456726799e-19,-2.599825036922791e-19,1.0084127154018282e-18,1.411026198031712e-20,5.695446338956793e-18,0.009453904230279843,0.09060749174233104,0.08668347246011,0.32133448354663463,0.35684012381053776,1.4023524481011404e-18,-5.353845654163893e-19,8.103424769227566e-19,2.1644014793315445e-18,2.9396685187834043e-18,1.434965682624809e-18,0.07938878013860604,0.05081188316312075,-9.26014556724377e-19,0.004879860908379941
4.370918236301364e-19,-1.079388818279544e-18,0.012838813243791986,0.0020486904011916356,4.3524043856679856e-18,0.030790154904024022,0.06662057852511132,0.09124535845030694,0.2841506555266689,0.3428081628725933,1.6402334050390348e-18,-1.5908928082019201e-18,1.638415576825105e-18,1.8802916943813616e-18,2.0540919173289516e-18,4.1587842333564988e-19,0.09428553967683738,0.06534978634347997,-1.4384964564766055e-18,0.009862260055994498
9.1370720774875e-19,0.008035916203441998,0.005450701382833132,-1.460602229372385e-19,5.999814136481035e-18,0.057740960009065076,0.05716116419103143,0.09226192245093154,0.2577659182426845,0.319483204803328,1.211873382677206e-18,-1.0560916655536086e-18,1.7466130826475344e-18,2.7584159102799193e-18,2.0400231690123006e-18,0.014490233028093111,0.0642346379530678,0.10754608480444824,-8.606618415429494e-19,0.01582925693107518
-1.9448724717633755e-19,0.03173693282071278,0.015288837658975984,6.315341855756303e-19,0.0019311642414542919,0.049126878430724455,0.1354983022758983,0.1049210565863827,0.20329863082333957,0.29005207006382905,2.7281944937916318e-18,-3.282331316254653e-19,0.011516764763819515,-9.836212689717419e-19,1.9645481902583516e-19,0.004915961234454663,0.046700759657780005,0.08893285394444268,0.003133996488767467,0.012945791009418504
0.030168612932224562,0.04718760230438248,0.014096725390081534,6.216837017572023e-19,0.0027544588469159506,0.04385775226470423,0.1410659302869389,0.1038719702403074,0.19939903756738622,0.23800482548796734,2.078440135272745e-18,0.0023214627500591643,0.014351777435879445,-2.735417469415969e-18,-3.7291123084853574e-19,0.0017525335940850807,0.05584295119887925,0.08885094433766105,0.0035945285912569506,0.012878886771270462
0.022929477310389534,0.0381617845743826,2.9487003233522026e-18,0.010776963553311493,0.018671716210979687,0.04181094655136562,0.10256709559283192,0.10683340821944749,0.21856072488995978,0.22957136721474844,-1.6784502744041493e-18,1.0461915779876102e-17,0.00830533543354435,0.024852928089658055,-1.3032206878687366e-17,0.009461849067110903,0.06474110926756937,0.08305260477967456,0.010920399837005091,0.008782289408020972
0.035328789185291185,0.05955944375427338,0.00721973575296374,0.0002962965750020412,0.011700669325964497,0.04951135654402675,0.09150079108373972,0.09969545281238067,0.2090139472611217,0.23086174271009605,1.5415658645413467e-18,0.032766639920723595,0.02374557344610237,3.076679581656975e-19,6.335867793560805e-19,0.001838795849840566,0.05195536646340583,0.07845559610167711,0.01654980321339078,2.477825153825993e-19
0.040459522498897095,0.04583797907365792,0.017342181392051743,0.008667097323452978,0.013292503989787152,0.06534162349284267,0.08487499845445567,0.10748828248511293,0.22382807382287384,0.1914190187031705,2.2409417409136545e-18,4.703908201924594e-19,0.01991040340511272,5.33244221902437e-19,1.0693938127277257e-18,0.01840164915674167,0.09047946938281795,0.06482334991940011,0.00783384689962492,5.626834282869559e-19
0.06715747698196721,-5.223707974152994e-19,0.029899523678447563,0.0019228797355662778,0.019559439546037637,0.01972051143069702,0.11946795381836994,0.1187121449964521,0.1900878732422446,0.1940079287327385,4.38443496379333e-18,1.5904118263604064e-18,0.03683274188188334,-1.320086493700703e-18,-4.575756786449493e-19,0.021710058444764823,0.1124914449584548,0.06831705559955352,0.00011296695282273302,2.752245884266e-19
0.06592714415772588,-1.0028489972900176e-18,0.014663342469480586,-1.1703323044849948e-18,0.03806425626552549,0.02104014332775753,0.1452950408574948,0.10407632909964913,0.17164098993536414,0.20785712941908296,3.251146378593936e-18,3.886020115131231e-19,0.045618037050380304,-2.245229923112595e-18,-1.7317567267856426e-18,0.02010327482921385,0.11404368353181953,0.05167062905650582,5.785223538975271e-19,-6.598378072689026e-19
0.06970939118744109,0.01286391780806612,0.00886027280422552,0.003633880258417286,0.03946075507322552,0.02230286245680314,0.11807481465159482,0.10997287397670782,0.169155416776222,0.20781003111748364,3.062969977136693e-18,2.3547872282640344e-19,0.042421131077584474,-7.271290017842488e-19,6.295611797923556e-19,0.020941022672192597,0.11614073365841611,0.058652896481619775,-7.982373680260387e-20,1.7333506037322792e-18
0.061092447267268826,0.0637514233247102,0.012449502603251032,1.1764784076833203e-19,0.03236292779976364,0.04300312565972208,0.05486354556433533,0.08283368446575545,0.19413807997716245,0.2268428291112475,3.941360110995266e-19,4.565033939615895e-19,0.046567246035173725,3.660535874656428e-18,9.540289664278943e-19,0.021718678901385916,0.1170055524444039,0.04337095684581993,9.756247175871717e-19,7.190403555299614e-19
0.08041218289707833,0.049280409765241937,0.016834417961521842,0.0036603393294982554,0.024481069210699775,0.04610409330872989,0.05928654090801683,0.09333058102149908,0.1830933040729996,0.23292571647699498,2.744531399019788e-19,1.1016350583773681e-19,0.049215383529345166,3.140709314343655e-18,1.4135575835651526e-18,0.027385537871164493,0.11611438944619182,0.01787603420101799,-1.616174231659993e-19,1.2282254138074366e-18
0.0785368251649535,0.06373571906241468,0.00846232827430368,0.023895255404369653,0.029690304679130423,0.043871004855560065,0.033851116168378464,0.08974839264127787,0.1897941694026791,0.23541952040116917,-7.481537745974467e-19,-3.549480962040179e-20,0.04131342748085393,0.0014733855326631207,7.062260860708629e-19,0.018894731357518395,0.11841644721185733,0.022897372362870577,-7.076240590180414e-20,1.595975166759576e-18
0.07806098511482819,0.046785663110946535,0.027489106536912788,0.00893675888639758,0.0300582139496632,0.012225683204652891,0.018832952058120907,0.05932874445246197,0.21515643480766322,0.23489583166097927,1.8038948417646723e-18,0.015187771914536602,0.04332629755998855,0.04363613794974962,1.516301507509047e-18,0.01971059008445771,0.13557152990095603,0.010797298807684853,1.1154852686081547e-18,-8.895060111286194e-19
